lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
SEnonacad	~~	SEnonacad		0.227824435070646	0.00714315263108962	31.8941015034553	0	0.213824113177638	0.241824756963654	0.227824435070646	0.614254185749003	0.614254185749003
SEactivities	~~	SEactivities		0.217308176784137	0.00715040261385982	30.3910406895022	0	0.20329364518601	0.231322708382263	0.217308176784137	0.554746088439265	0.554746088439265
SEdiverse	~~	SEdiverse		0.231500453219213	0.00646951499912492	35.7832779196781	0	0.218820436823486	0.244180469614939	0.231500453219213	0.686937228325087	0.686937228325087
sameinst	~~	sameinst		0.224638622517291	0.0148685212712653	15.1083364928444	0	0.195496856322243	0.253780388712338	0.224638622517291	0.52548872220244	0.52548872220244
evalexp	~~	evalexp		0.207626693172102	0.019087553951975	10.8775956151583	0	0.170215774873265	0.245037611470938	0.207626693172102	0.430194316161754	0.430194316161754
MHWdacad	~~	MHWdacad		1.54754161838089	0.041683535040219	37.1259687281253	0	1.46584339095374	1.62923984580803	1.54754161838089	0.708751459401414	0.708751459401414
MHWdlonely	~~	MHWdlonely		1.54107753686606	0.0370511597763913	41.5932334147343	0	1.46845859811889	1.61369647561322	1.54107753686606	0.751747467440919	0.751747467440919
MHWdmental	~~	MHWdmental		1.35705522875604	0.0421529052689889	32.1936345809691	0	1.27443705258509	1.43967340492698	1.35705522875604	0.607274818416809	0.607274818416809
MHWdexhaust	~~	MHWdexhaust		1.47381244397868	0.0426816783336714	34.5303301443982	0	1.39015789164496	1.5574669963124	1.47381244397868	0.687670333802997	0.687670333802997
MHWdsleep	~~	MHWdsleep		1.36276600232887	0.0390123268244546	34.93167706866	0	1.28630324679984	1.43922875785791	1.36276600232887	0.656100913416234	0.656100913416234
MHWdfinancial	~~	MHWdfinancial		1.50050601408007	0.0418559911851728	35.849252916787	0	1.4184697788199	1.58254224934023	1.50050601408007	0.664215689992816	0.664215689992816
QIadmin	~~	QIadmin		0.961481584644889	0.0322083809613389	29.8519067381561	0	0.89835431796032	1.02460885132946	0.961481584644889	0.464810259482106	0.464810259482106
QIstudent	~~	QIstudent		0.935899488886082	0.0301959269694436	30.9942294480031	0	0.876716559546171	0.995082418225993	0.935899488886082	0.531033038476124	0.531033038476124
QIadvisor	~~	QIadvisor		0.921623421878595	0.0296978065629714	31.0333835572799	0	0.863416790595334	0.979830053161856	0.921623421878595	0.492473832847848	0.492473832847848
QIfaculty	~~	QIfaculty		0.968716526408201	0.0304867163133648	31.7750365913804	0	0.908963660427116	1.02846939238929	0.968716526408201	0.521916392334467	0.521916392334467
QIstaff	~~	QIstaff		0.917842364546479	0.0282916944901759	32.4421135278834	0	0.862391662284124	0.973293066808834	0.917842364546479	0.517106063562072	0.517106063562072
