lhs	op	rhs	block	group	label	est	se	z	pvalue	std.lv	std.all	std.nox
QualEngag	~	x_FASt	1	1	W1__a2_g1	-0.351599533756364	0.205746103817819	-1.70890008234466	0.0874694592719654	-0.368272817830571	-0.179207946741859	-0.368272817830571
QualEngag	~	credit_dose_c	1	1	W1__a2c_g1	0.241612435045776	0.144571148018324	1.67123550139584	0.0946751705605331	0.253069995078181	0.502836084083509	0.253069995078181
QualEngag	~	XZ_c	1	1	W1__a2z_g1	-0.264418989746615	0.146702041387484	-1.80242201980138	0.0714790333394417	-0.276958064766309	-0.432090276533441	-0.276958064766309
QualEngag	~	cohort	1	1	W1__g2_g1	-0.0513733091623069	0.0674370359695302	-0.761796665937671	0.446181370596067	-0.0538094949226918	-0.0268970663739122	-0.0538094949226918
QualEngag	~	hgrades_c	1	1		0.0919281884918138	0.0426291821037594	2.15646146501382	0.0310476496545846	0.096287536710442	0.0813510101629626	0.096287536710442
QualEngag	~	bparented_c	1	1		0.0327774149849914	0.0352285680856592	0.93042143822855	0.352152922934579	0.0343317604797771	0.0338461280716911	0.0343317604797771
QualEngag	~	pell	1	1		-0.280772570348055	0.0851629256031372	-3.29688732931119	0.00097762711137328	-0.29408715235459	-0.120659846942784	-0.29408715235459
QualEngag	~	hapcl	1	1		0.164898162958951	0.0691775668003402	2.38369417407928	0.0171398396131786	0.172717837476025	0.0844436606622391	0.172717837476025
QualEngag	~	hprecalc13	1	1		0.205872822148618	0.068511760876516	3.00492673834028	0.00265644825835354	0.215635565603282	0.107322374046517	0.215635565603282
QualEngag	~	hchallenge_c	1	1		-0.00468960969909627	0.0285349870224894	-0.164345955209309	0.869458806456129	-0.00491199678213596	-0.00598826799591563	-0.00491199678213596
QualEngag	~	cSFcareer_c	1	1		-0.0908078007861382	0.041000203967913	-2.21481339110422	0.0267728756960435	-0.0951140188362181	-0.0766575058088507	-0.0951140188362181
DevAdj	~	x_FASt	1	1	W1__c_g1	0.0622040995058036	0.0850750370958335	0.731167468498818	0.464676868022615	0.19258549349092	0.093715444610016	0.19258549349092
DevAdj	~	credit_dose_c	1	1	W1__cc_g1	-0.0247471051030888	0.0606754013946358	-0.407860591512736	0.683376026452924	-0.0766176745039992	-0.152235081868453	-0.0766176745039992
DevAdj	~	XZ_c	1	1	W1__cz_g1	0.0314481446028589	0.0614207281553692	0.512011914337909	0.608642671126693	0.0973642653110079	0.15190080259337	0.0973642653110079
DevAdj	~	EmoDiss	1	1	W1__b1_g1	-0.227730839274279	0.022889247447225	-9.94924974267287	0	-0.751888182927111	-0.751888182927111	-0.751888182927111
DevAdj	~	QualEngag	1	1	W1__b2_g1	0.137139372092752	0.0160642582499153	8.53692526347897	0	0.405364157667327	0.405364157667327	0.405364157667327
DevAdj	~	cohort	1	1	W1__g3_g1	-0.00675487742111316	0.025913756593532	-0.260667626352528	0.794348833566398	-0.0209132743975239	-0.0104536519135553	-0.0209132743975239
DevAdj	~	hgrades_c	1	1		0.0210781011941502	0.0146032438105628	1.44338487171624	0.148912083323228	0.0652583439448109	0.0551351959229912	0.0652583439448109
DevAdj	~	bparented_c	1	1		0.00909362867872694	0.0133795605146522	0.679665723606416	0.496716144031764	0.0281541085013604	0.0277558607180263	0.0281541085013604
DevAdj	~	pell	1	1		-0.139439909098129	0.0326308231068699	-4.27325748545926	1.92637785401129e-05	-0.431709548395388	-0.177124391922839	-0.431709548395388
DevAdj	~	hapcl	1	1		0.0247066834883069	0.0261259597487845	0.945675631665794	0.344314055210236	0.0764925281439953	0.0373980428667938	0.0764925281439953
DevAdj	~	hprecalc13	1	1		0.00750104775790584	0.0257268637022501	0.291564795643932	0.770619395401392	0.0232234369701064	0.0115583641417338	0.0232234369701064
DevAdj	~	hchallenge_c	1	1		0.00233968457088408	0.0100197663424866	0.233506899353846	0.815367812712516	0.00724372366574912	0.00883090126537087	0.00724372366574912
DevAdj	~	cSFcareer_c	1	1		0.00486618271150142	0.0162460303989208	0.299530567899508	0.764535252190282	0.0150658269528369	0.0121423606244725	0.0150658269528369
sbvalued	~~	sbvalued	1	1		0.13177913822099	0.0122543621944484	10.753651322685	0	0.13177913822099	0.220801357086792	0.220801357086792
sbmyself	~~	sbmyself	1	1		0.188714834278358	0.0136306421563126	13.8448968224847	0	0.188714834278358	0.303711920771605	0.303711920771605
sbcommunity	~~	sbcommunity	1	1		0.128817920760953	0.012191013094125	10.566629677646	0	0.128817920760953	0.216279139189932	0.216279139189932
pganalyze	~~	pganalyze	1	1		0.265091888997612	0.014655464332024	18.0882627115645	0	0.265091888997612	0.507134530108683	0.507134530108683
pgthink	~~	pgthink	1	1		0.173769787355783	0.0116995514398643	14.8526880067975	0	0.173769787355783	0.38175147129153	0.38175147129153
pgwork	~~	pgwork	1	1		0.203473741716683	0.0124088046710176	16.3975295857402	0	0.203473741716683	0.444440056655332	0.444440056655332
pgvalues	~~	pgvalues	1	1		0.269239460413199	0.0153751477610815	17.5113413280303	0	0.269239460413199	0.519026589891982	0.519026589891982
pgprobsolve	~~	pgprobsolve	1	1		0.205650119422186	0.0129581726241016	15.8703025023518	0	0.205650119422186	0.424366052749141	0.424366052749141
SEacademic	~~	SEacademic	1	1		0.173248379060409	0.0110188952917047	15.7228446658201	0	0.173248379060409	0.322471110941417	0.322471110941417
SEwellness	~~	SEwellness	1	1		0.205231502198546	0.0125618273180722	16.3377108283672	0	0.205231502198546	0.338898094808487	0.338898094808487
SEnonacad	~~	SEnonacad	1	1		0.265738263175715	0.0153822859699607	17.275602839179	0	0.265738263175715	0.42725816789778	0.42725816789778
SEactivities	~~	SEactivities	1	1		0.278142472503347	0.0163083231553911	17.0552465666221	0	0.278142472503347	0.428095751219031	0.428095751219031
SEdiverse	~~	SEdiverse	1	1		0.258232327601381	0.0147837097710333	17.4673564078856	0	0.258232327601381	0.402034172860402	0.402034172860402
sameinst	~~	sameinst	1	1		0.145879217749759	0.0172082883171007	8.47726485409896	0	0.145879217749759	0.323040891029668	0.323040891029668
evalexp	~~	evalexp	1	1		0.076520783864283	0.0201414244557496	3.79917438473123	0.000145178916476807	0.076520783864283	0.158613678593184	0.158613678593184
MHWdacad	~~	MHWdacad	1	1		0.215906840689857	0.0151973850179991	14.2068415345237	0	0.215906840689857	0.159558576692847	0.159558576692847
MHWdlonely	~~	MHWdlonely	1	1		0.153114572768812	0.0108302525339736	14.1376733634331	0	0.153114572768812	0.121319793599165	0.121319793599165
MHWdmental	~~	MHWdmental	1	1		0.139242899794435	0.0104926596652092	13.2705056903853	0	0.139242899794435	0.113058428330498	0.113058428330498
MHWdexhaust	~~	MHWdexhaust	1	1		0.136124335377662	0.0101165801830935	13.4555682764367	0	0.136124335377662	0.110090171118305	0.110090171118305
MHWdsleep	~~	MHWdsleep	1	1		0.180812448634133	0.0121438757320883	14.8891879843899	0	0.180812448634133	0.133982949447813	0.133982949447813
MHWdfinancial	~~	MHWdfinancial	1	1		0.2783999775988	0.0162537782976537	17.1283237965038	0	0.2783999775988	0.209400753283861	0.209400753283861
QIadmin	~~	QIadmin	1	1		0.239478876978338	0.0148104513558288	16.1695866806981	0	0.239478876978338	0.208065177562787	0.208065177562787
QIstudent	~~	QIstudent	1	1		0.190958532500669	0.0116651572793826	16.3699920993071	0	0.190958532500669	0.164995090580703	0.164995090580703
QIadvisor	~~	QIadvisor	1	1		0.175817350961054	0.0118304801173435	14.8613876374556	0	0.175817350961054	0.157340734337413	0.157340734337413
QIfaculty	~~	QIfaculty	1	1		0.153841277108658	0.0100588368572273	15.294141787191	0	0.153841277108658	0.147904901242847	0.147904901242847
QIstaff	~~	QIstaff	1	1		0.211848584738036	0.0129492539836675	16.3599065247491	0	0.211848584738036	0.187555258521143	0.187555258521143
Belong	~~	Belong	1	1		0.360717405014192	0.0234026163963074	15.4135503016281	0	0.775664625516024	0.775664625516024	0.775664625516024
Gains	~~	Gains	1	1		0.240869706494064	0.0207566438403894	11.6044630503013	0	0.934933094479317	0.934933094479317	0.934933094479317
SupportEnv	~~	SupportEnv	1	1		0.280503656728974	0.0202579943639162	13.8465660365969	0	0.770605923938437	0.770605923938437	0.770605923938437
Satisf	~~	Satisf	1	1		0.21040511489588	0.0192102930225089	10.9527280322766	0	0.688268558432986	0.688268558432986	0.688268558432986
DevAdj	~~	DevAdj	1	1		0.013277473544427	0.00719853142268006	1.8444697626233	0.0651147085572528	0.127269568437662	0.127269568437662	0.127269568437662
EmoDiss	~~	EmoDiss	1	1		1.09158936517669	0.0728293103578723	14.9883248902507	0	0.959854924619981	0.959854924619981	0.959854924619981
QualEngag	~~	QualEngag	1	1		0.85856962937815	0.0484683336005637	17.7140323505606	0	0.941929222136086	0.941929222136086	0.941929222136086
x_FASt	~~	x_FASt	1	1		0.236796456029544	0	NA	NA	0.236796456029544	1	0.236796456029544
x_FASt	~~	credit_dose_c	1	1		0.72529059879248	0	NA	NA	0.72529059879248	0.750133688507814	0.72529059879248
x_FASt	~~	XZ_c	1	1		0.422710720132435	0	NA	NA	0.422710720132435	0.556794818738469	0.422710720132435
x_FASt	~~	cohort	1	1		-0.0183042193903831	0	NA	NA	-0.0183042193903831	-0.0752519250497443	-0.0183042193903831
x_FASt	~~	hgrades_c	1	1		-0.0116458945444406	0	NA	NA	-0.0116458945444406	-0.0283264650158696	-0.0116458945444406
x_FASt	~~	bparented_c	1	1		0.0065665997360428	0	NA	NA	0.0065665997360428	0.0136880009356068	0.0065665997360428
x_FASt	~~	pell	1	1		-0.013989615685208	0	NA	NA	-0.013989615685208	-0.0700698950215909	-0.013989615685208
x_FASt	~~	hapcl	1	1		0.00977082270463281	0	NA	NA	0.00977082270463281	0.0410689570124225	0.00977082270463281
x_FASt	~~	hprecalc13	1	1		-0.00245996467110415	0	NA	NA	-0.00245996467110415	-0.0101571389142755	-0.00245996467110415
x_FASt	~~	hchallenge_c	1	1		0.0179344634343449	0	NA	NA	0.0179344634343449	0.0302313564591441	0.0179344634343449
x_FASt	~~	cSFcareer_c	1	1		0.0213259713583846	0	NA	NA	0.0213259713583846	0.0543764774315151	0.0213259713583846
credit_dose_c	~~	credit_dose_c	1	1		3.94794921940644	0	NA	NA	3.94794921940644	1	3.94794921940644
credit_dose_c	~~	XZ_c	1	1		2.97414433379056	0	NA	NA	2.97414433379056	0.959435501531592	2.97414433379056
credit_dose_c	~~	cohort	1	1		-0.0901044186394653	0	NA	NA	-0.0901044186394653	-0.0907223540866479	-0.0901044186394653
credit_dose_c	~~	hgrades_c	1	1		0.216461943663068	0	NA	NA	0.216461943663068	0.128944523366082	0.216461943663068
credit_dose_c	~~	bparented_c	1	1		0.0364243765009516	0	NA	NA	0.0364243765009516	0.0185948820516559	0.0364243765009516
credit_dose_c	~~	pell	1	1		-0.064607229170847	0	NA	NA	-0.064607229170847	-0.0792517058233594	-0.064607229170847
credit_dose_c	~~	hapcl	1	1		0.124976405001123	0	NA	NA	0.124976405001123	0.128650769671131	0.124976405001123
credit_dose_c	~~	hprecalc13	1	1		0.0332333811767239	0	NA	NA	0.0332333811767239	0.0336061584821247	0.0332333811767239
credit_dose_c	~~	hchallenge_c	1	1		0.0470808346173769	0	NA	NA	0.0470808346173769	0.0194363727560758	0.0470808346173769
credit_dose_c	~~	cSFcareer_c	1	1		-0.00755047934757645	0	NA	NA	-0.00755047934757645	-0.00471496629677747	-0.00755047934757645
XZ_c	~~	XZ_c	1	1		2.43400213508293	0	NA	NA	2.43400213508293	1	2.43400213508293
XZ_c	~~	cohort	1	1		-0.0609139553902109	0	NA	NA	-0.0609139553902109	-0.0781106630576668	-0.0609139553902109
XZ_c	~~	hgrades_c	1	1		0.220154246007945	0	NA	NA	0.220154246007945	0.167022013464379	0.220154246007945
XZ_c	~~	bparented_c	1	1		0.0242615813801958	0	NA	NA	0.0242615813801958	0.0157741406183149	0.0242615813801958
XZ_c	~~	pell	1	1		-0.043015192639525	0	NA	NA	-0.043015192639525	-0.0672008361453295	-0.043015192639525
XZ_c	~~	hapcl	1	1		0.11603444342203	0	NA	NA	0.11603444342203	0.152123597011524	0.11603444342203
XZ_c	~~	hprecalc13	1	1		0.0381099022093149	0	NA	NA	0.0381099022093149	0.0490803304630613	0.0381099022093149
XZ_c	~~	hchallenge_c	1	1		0.0182996997766953	0	NA	NA	0.0182996997766953	0.00962144568871465	0.0182996997766953
XZ_c	~~	cSFcareer_c	1	1		-0.0374472216434088	0	NA	NA	-0.0374472216434088	-0.0297816648140116	-0.0374472216434088
cohort	~~	cohort	1	1		0.249857274427113	0	NA	NA	0.249857274427113	1	0.249857274427113
cohort	~~	hgrades_c	1	1		-0.0210838476709095	0	NA	NA	-0.0210838476709095	-0.0499241865224462	-0.0210838476709095
cohort	~~	bparented_c	1	1		0.0353420708788866	0	NA	NA	0.0353420708788866	0.0717188100095134	0.0353420708788866
cohort	~~	pell	1	1		-0.0033190928753194	0	NA	NA	-0.0033190928753194	-0.0161840304923173	-0.0033190928753194
cohort	~~	hapcl	1	1		0.0085362768479981	0	NA	NA	0.0085362768479981	0.034929521193984	0.0085362768479981
cohort	~~	hprecalc13	1	1		0.00437576699765613	0	NA	NA	0.00437576699765613	0.0175888850517	0.00437576699765613
cohort	~~	hchallenge_c	1	1		-0.0471914387226742	0	NA	NA	-0.0471914387226742	-0.0774415548625434	-0.0471914387226742
cohort	~~	cSFcareer_c	1	1		0.0100881818808906	0	NA	NA	0.0100881818808906	0.0250412931356938	0.0100881818808906
hgrades_c	~~	hgrades_c	1	1		0.713815127160055	0	NA	NA	0.713815127160055	1	0.713815127160055
hgrades_c	~~	bparented_c	1	1		-0.0432696540021242	0	NA	NA	-0.0432696540021242	-0.0519490523146917	-0.0432696540021242
hgrades_c	~~	pell	1	1		-0.0384060580064421	0	NA	NA	-0.0384060580064421	-0.110794994917879	-0.0384060580064421
hgrades_c	~~	hapcl	1	1		0.00481497364839487	0	NA	NA	0.00481497364839487	0.0116565808660621	0.00481497364839487
hgrades_c	~~	hprecalc13	1	1		0.0236710006876605	0	NA	NA	0.0236710006876605	0.056292931525272	0.0236710006876605
hgrades_c	~~	hchallenge_c	1	1		-0.0200882843717819	0	NA	NA	-0.0200882843717819	-0.0195032424377036	-0.0200882843717819
hgrades_c	~~	cSFcareer_c	1	1		0.0112301554800066	0	NA	NA	0.0112301554800066	0.0164923576044423	0.0112301554800066
bparented_c	~~	bparented_c	1	1		0.971909526464878	0	NA	NA	0.971909526464878	1	0.971909526464878
bparented_c	~~	pell	1	1		0.0085243381565139	0	NA	NA	0.0085243381565139	0.0210746820956772	0.0085243381565139
bparented_c	~~	hapcl	1	1		-0.0135418525836365	0	NA	NA	-0.0135418525836365	-0.0280954053391382	-0.0135418525836365
bparented_c	~~	hprecalc13	1	1		0.034768967428941	0	NA	NA	0.034768967428941	0.0708612803275828	0.034768967428941
bparented_c	~~	hchallenge_c	1	1		0.00576946366215745	0	NA	NA	0.00576946366215745	0.0048004214558803	0.00576946366215745
bparented_c	~~	cSFcareer_c	1	1		-0.0375378177880929	0	NA	NA	-0.0375378177880929	-0.0472439226742494	-0.0375378177880929
pell	~~	pell	1	1		0.168334617286903	0	NA	NA	0.168334617286903	1	0.168334617286903
pell	~~	hapcl	1	1		-0.0181589792016244	0	NA	NA	-0.0181589792016244	-0.0905263172851527	-0.0181589792016244
pell	~~	hprecalc13	1	1		-0.0163470250393309	0	NA	NA	-0.0163470250393309	-0.0800538330474835	-0.0163470250393309
pell	~~	hchallenge_c	1	1		-0.0132924745645347	0	NA	NA	-0.0132924745645347	-0.0265751647339971	-0.0132924745645347
pell	~~	cSFcareer_c	1	1		-0.00834909741775856	0	NA	NA	-0.00834909741775856	-0.0252489113859841	-0.00834909741775856
hapcl	~~	hapcl	1	1		0.239034022670707	0	NA	NA	0.239034022670707	1	0.239034022670707
hapcl	~~	hprecalc13	1	1		0.017457983353712	0	NA	NA	0.017457983353712	0.071745445425984	0.017457983353712
hapcl	~~	hchallenge_c	1	1		-0.00204574434803572	0	NA	NA	-0.00204574434803572	-0.00343224550714421	-0.00204574434803572
hapcl	~~	cSFcareer_c	1	1		-0.00988975240580036	0	NA	NA	-0.00988975240580036	-0.0250983635932044	-0.00988975240580036
hprecalc13	~~	hprecalc13	1	1		0.247707842933092	0	NA	NA	0.247707842933092	1	0.247707842933092
hprecalc13	~~	hchallenge_c	1	1		-0.0258156357418356	0	NA	NA	-0.0258156357418356	-0.042547083064083	-0.0258156357418356
hprecalc13	~~	cSFcareer_c	1	1		0.0124228727957549	0	NA	NA	0.0124228727957549	0.0309700571801489	0.0124228727957549
hchallenge_c	~~	hchallenge_c	1	1		1.48623097849787	0	NA	NA	1.48623097849787	1	1.48623097849787
hchallenge_c	~~	cSFcareer_c	1	1		-0.0419341316615576	0	NA	NA	-0.0419341316615576	-0.0426790110413846	-0.0419341316615576
cSFcareer_c	~~	cSFcareer_c	1	1		0.649561542894122	0	NA	NA	0.649561542894122	1	0.649561542894122
sbvalued	~1		1	1		2.66563763867456	0.12221715313866	21.8106670808336	0	2.66563763867456	3.45047312864691	3.45047312864691
sbmyself	~1		1	1		2.66051758474859	0.11830046530679	22.4894938312291	0	2.66051758474859	3.37515741589044	3.37515741589044
sbcommunity	~1		1	1		2.64484766329547	0.123491218953673	21.4172933566043	0	2.64484766329547	3.42704523187137	3.42704523187137
pganalyze	~1		1	1		3.09080611112697	0.059907111877104	51.5933086119654	0	3.09080611112697	4.27499029732216	4.27499029732216
pgthink	~1		1	1		3.05857418664971	0.0614524658076213	49.7713825873914	0	3.05857418664971	4.53338124772597	4.53338124772597
pgwork	~1		1	1		3.08964618082777	0.0591052552774562	52.2736289070088	0	3.08964618082777	4.56626549844279	4.56626549844279
pgvalues	~1		1	1		3.06548044827226	0.0589410219618628	52.009285659413	0	3.06548044827226	4.25621931754054	4.25621931754054
pgprobsolve	~1		1	1		3.07051381074938	0.0611890661507237	50.1807594707518	0	3.07051381074938	4.41079516326039	4.41079516326039
SEacademic	~1		1	1		2.87526587099097	0.110362507090066	26.0529227434503	0	2.87526587099097	3.92273369818244	3.92273369818244
SEwellness	~1		1	1		2.89788890201341	0.115567673434638	25.0752551807005	0	2.89788890201341	3.72386804467757	3.72386804467757
SEnonacad	~1		1	1		2.87598145283397	0.109786230400243	26.1961945714788	0	2.87598145283397	3.64673513891325	3.64673513891325
SEactivities	~1		1	1		2.85670201067232	0.11293293194626	25.2955622548763	0	2.85670201067232	3.54406553289329	3.54406553289329
SEdiverse	~1		1	1		2.89518226834792	0.113817822430475	25.4369852324	0	2.89518226834792	3.61245204156914	3.61245204156914
sameinst	~1		1	1		3.0523505178011	0.119351631291995	25.5744348423147	0	3.0523505178011	4.54220197040323	4.54220197040323
evalexp	~1		1	1		3.09297402661678	0.136437812768697	22.6694782322574	0	3.09297402661678	4.45304297748592	4.45304297748592
MHWdacad	~1		1	1		4.00219553273957	0.273995957200345	14.6067685583155	0	4.00219553273957	3.44052864808822	3.44052864808822
MHWdlonely	~1		1	1		3.98616415077872	0.270343257297664	14.7448254882485	0	3.98616415077872	3.5482380351483	3.5482380351483
MHWdmental	~1		1	1		4.00659572130974	0.266336430606372	15.043363433939	0	4.00659572130974	3.61027650693749	3.61027650693749
MHWdexhaust	~1		1	1		3.97963265345339	0.268553397118942	14.8187760651965	0	3.97963265345339	3.57889842741961	3.57889842741961
MHWdsleep	~1		1	1		3.97433187300254	0.276632211418926	14.3668441669069	0	3.97433187300254	3.42117061245808	3.42117061245808
MHWdfinancial	~1		1	1		4.03618476408873	0.260494060857537	15.4943446725878	0	4.03618476408873	3.50046355616378	3.50046355616378
QIadmin	~1		1	1		5.39165495186039	0.227462404832959	23.7034992917614	0	5.39165495186039	5.02560308059333	5.02560308059333
QIstudent	~1		1	1		5.42522438298276	0.232303739036686	23.3540123180109	0	5.42522438298276	5.04293861456364	5.04293861456364
QIadvisor	~1		1	1		5.4238073291487	0.229582558286317	23.624648882885	0	5.4238073291487	5.13090500251567	5.13090500251567
QIfaculty	~1		1	1		5.38351709725201	0.222699309433615	24.173928113849	0	5.38351709725201	5.27862659220916	5.27862659220916
QIstaff	~1		1	1		5.38903060914124	0.227512937042707	23.6866996628401	0	5.38903060914124	5.07063662934002	5.07063662934002
x_FASt	~1		1	1		0.614906675047431	0	NA	NA	0.614906675047431	1.26363488918681	0.614906675047431
credit_dose_c	~1		1	1		0.605609367180341	0	NA	NA	0.605609367180341	0.304794274760474	0.605609367180341
XZ_c	~1		1	1		1.09768384114292	0	NA	NA	1.09768384114292	0.703585359076377	1.09768384114292
cohort	~1		1	1		0.511946780858735	0	NA	NA	0.511946780858735	1.02418595851127	0.511946780858735
hgrades_c	~1		1	1		0.36958575844064	0	NA	NA	0.36958575844064	0.437443889291881	0.36958575844064
bparented_c	~1		1	1		-0.0191476538625451	0	NA	NA	-0.0191476538625451	-0.0194223890179156	-0.0191476538625451
pell	~1		1	1		1.21422844313491	0	NA	NA	1.21422844313491	2.95946824231279	1.21422844313491
hapcl	~1		1	1		0.395281437513242	0	NA	NA	0.395281437513242	0.808493551159265	0.395281437513242
hprecalc13	~1		1	1		0.452123522822701	0	NA	NA	0.452123522822701	0.90842112311236	0.452123522822701
hchallenge_c	~1		1	1		0.0252514086719506	0	NA	NA	0.0252514086719506	0.0207129738057182	0.0252514086719506
cSFcareer_c	~1		1	1		-0.0284892458324778	0	NA	NA	-0.0284892458324778	-0.035348484615411	-0.0284892458324778
Belong	~1		1	1		0	0	NA	NA	0	0	0
Gains	~1		1	1		0	0	NA	NA	0	0	0
SupportEnv	~1		1	1		0	0	NA	NA	0	0	0
Satisf	~1		1	1		0	0	NA	NA	0	0	0
DevAdj	~1		1	1		0	0	NA	NA	0	0	0
EmoDiss	~1		1	1		0	0	NA	NA	0	0	0
QualEngag	~1		1	1		0	0	NA	NA	0	0	0
