lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
MHWdfinancial	~~	MHWdfinancial		0.347848769608	0.00891890495550086	39.0012867435547	0	0.330368037113682	0.365329502102317	0.347848769608	0.2096585923591	0.2096585923591
QIadmin	~~	QIadmin		0.24848705572198	0.00691731455335767	35.9224745101933	0	0.234929368327664	0.262044743116296	0.24848705572198	0.194153672398288	0.194153672398288
QIstudent	~~	QIstudent		0.224779497566739	0.0064505516438411	34.8465542139105	0	0.212136648664394	0.237422346469083	0.224779497566739	0.170377200521913	0.170377200521913
QIadvisor	~~	QIadvisor		0.169358571420075	0.00521349881682496	32.4846283408605	0	0.159140301505656	0.179576841334494	0.169358571420075	0.136460939206939	0.136460939206939
QIfaculty	~~	QIfaculty		0.154742653166431	0.0048606802408671	31.8355961508027	0	0.145215894953967	0.164269411378896	0.154742653166431	0.128305437901637	0.128305437901637
QIstaff	~~	QIstaff		0.180538393927905	0.00535007446586869	33.7450245000639	0	0.170052440660195	0.191024347195615	0.180538393927905	0.147292472940739	0.147292472940739
Belong	~~	Belong		0.36282263620591	0.012336279405859	29.4110261505255	0	0.338643972867203	0.387001299544617	0.746458030456235	0.746458030456235	0.746458030456235
Gains	~~	Gains		0.234338369661601	0.00933486510872207	25.1035624973998	0	0.216042370247967	0.252634369075236	0.922784533333469	0.922784533333469	0.922784533333469
SupportEnv	~~	SupportEnv		0.286262553879545	0.0122451376045779	23.3776510418736	0	0.262262525188835	0.310262582570254	0.668006862684975	0.668006862684975	0.668006862684975
Satisf	~~	Satisf		0.220011040441772	0.0138204655938025	15.9192205898209	0	0.192923425628344	0.2470986552552	0.560175804818791	0.560175804818791	0.560175804818791
DevAdj	~~	DevAdj		0.123073054781625	0.0105756197549168	11.6374319078942	0	0.102345220947798	0.143800888615453	0.99867491369214	0.99867491369214	0.99867491369214
EmoDiss	~~	EmoDiss		1.33556658396713	0.0302842131839662	44.1010824964818	0	1.27621061682643	1.39492255110784	1	1	1
QualEngag	~~	QualEngag		1.03136025621674	0.0271322683481229	38.0123122395734	0	0.978181987435545	1.08453852499794	1	1	1
EmoDiss	~~	QualEngag		-0.394088751943863	0.0194625950274887	-20.2485203739407	0	-0.432234737243429	-0.355942766644297	-0.335780963819789	-0.335780963819789	-0.335780963819789
x_FASt	~~	x_FASt		0.25	0	NA	NA	0.25	0.25	0.25	1	0.25
sbvalued	~1			2.9019561970801	0.0137165693538019	211.565743753248	0	2.87507221515521	2.928840179005	2.9019561970801	3.66106642892372	3.66106642892372
